Model,Step,Method,Bin_ID,Feature_Value
7M,19000,Frequency,42,0.23856444656848907
7M,19000,Frequency,43,0.23156915605068207
7M,19000,Frequency,44,0.2300986796617508
7M,19000,Random,0,0.57194983959198
7M,19000,Random,1,0.566382646560669
7M,19000,Random,2,0.5613877177238464
7M,19000,Random,3,0.5845566391944885
7M,19000,Random,4,0.5495889186859131
7M,19000,Random,5,0.5653576850891113
7M,19000,Random,6,0.5757830739021301
7M,19000,Random,7,0.5692402124404907
7M,19000,Random,8,0.5536779165267944
7M,19000,Random,9,0.5666031241416931
7M,19000,Random,10,0.5745994448661804
7M,19000,Random,11,0.5653612017631531
7M,19000,Random,12,0.5610092878341675
7M,19000,Random,13,0.5663884878158569
7M,19000,Random,14,0.56769198179245
7M,19000,Random,15,0.5669804811477661
7M,19000,Random,16,0.5636529326438904
7M,19000,Random,17,0.5705527067184448
7M,19000,Random,18,0.5793262720108032
7M,19000,Random,19,0.5821625590324402
7M,19000,Random,20,0.5733465552330017
7M,19000,Random,21,0.5688337087631226
7M,19000,Random,22,0.567528247833252
7M,19000,Random,23,0.576954185962677
7M,19000,Random,24,0.564507246017456
7M,19000,Random,25,0.5576406121253967
7M,19000,Random,26,0.5699021220207214
7M,19000,Random,27,0.5660976767539978
7M,19000,Random,28,0.5734128355979919
7M,19000,Random,29,0.5666837692260742
7M,19000,Random,30,0.5744456648826599
7M,19000,Random,31,0.56556236743927
7M,19000,Random,32,0.5738577842712402
7M,19000,Random,33,0.5733283162117004
7M,19000,Random,34,0.5752741098403931
7M,19000,Random,35,0.5722812414169312
7M,19000,Random,36,0.5721803307533264
7M,19000,Random,37,0.566503643989563
7M,19000,Random,38,0.5682928562164307
7M,19000,Random,39,0.5756056904792786
7M,19000,Random,40,0.5642043948173523
7M,19000,Random,41,0.5680424571037292
7M,19000,Random,42,0.5605573654174805
7M,19000,Random,43,0.5813361406326294
7M,19000,Random,44,0.5626336336135864
7M,19000,Stat,Mean,0.5280020236968994
7M,19000,Stat,Std,0.24814198911190033
7M,19000,Stat,Max,1.6959220170974731
7M,19500,Frequency,0,0.9862056374549866
7M,19500,Frequency,1,0.9612727761268616
7M,19500,Frequency,2,0.9467530846595764
7M,19500,Frequency,3,0.9204762578010559
7M,19500,Frequency,4,0.8864924311637878
7M,19500,Frequency,5,0.8724349141120911
7M,19500,Frequency,6,0.8458064794540405
7M,19500,Frequency,7,0.821674644947052
7M,19500,Frequency,8,0.7972447276115417
7M,19500,Frequency,9,0.7720561623573303
7M,19500,Frequency,10,0.7507712841033936
7M,19500,Frequency,11,0.735314130783081
7M,19500,Frequency,12,0.7107864618301392
7M,19500,Frequency,13,0.6918363571166992
7M,19500,Frequency,14,0.6645365953445435
7M,19500,Frequency,15,0.6600549817085266
7M,19500,Frequency,16,0.6436083912849426
7M,19500,Frequency,17,0.6248681545257568
7M,19500,Frequency,18,0.6028684377670288
7M,19500,Frequency,19,0.597127377986908
7M,19500,Frequency,20,0.5807408690452576
7M,19500,Frequency,21,0.5564793944358826
7M,19500,Frequency,22,0.5571099519729614
7M,19500,Frequency,23,0.5394604206085205
7M,19500,Frequency,24,0.5252927541732788
7M,19500,Frequency,25,0.5112178325653076
7M,19500,Frequency,26,0.5002347230911255
7M,19500,Frequency,27,0.48945850133895874
7M,19500,Frequency,28,0.4753735661506653
7M,19500,Frequency,29,0.46308887004852295
7M,19500,Frequency,30,0.4497869312763214
7M,19500,Frequency,31,0.4314647316932678
7M,19500,Frequency,32,0.4214912950992584
7M,19500,Frequency,33,0.4004387855529785
7M,19500,Frequency,34,0.3855532109737396
7M,19500,Frequency,35,0.3667289912700653
7M,19500,Frequency,36,0.34950175881385803
7M,19500,Frequency,37,0.32468268275260925
7M,19500,Frequency,38,0.3072494566440582
7M,19500,Frequency,39,0.2820765972137451
7M,19500,Frequency,40,0.2634972035884857
7M,19500,Frequency,41,0.24968594312667847
7M,19500,Frequency,42,0.23895014822483063
7M,19500,Frequency,43,0.23168641328811646
7M,19500,Frequency,44,0.23018011450767517
7M,19500,Random,0,0.5782127976417542
7M,19500,Random,1,0.5723289847373962
7M,19500,Random,2,0.5675570964813232
7M,19500,Random,3,0.5910761952400208
7M,19500,Random,4,0.5557552576065063
7M,19500,Random,5,0.5712214708328247
7M,19500,Random,6,0.5819262862205505
7M,19500,Random,7,0.5751024484634399
7M,19500,Random,8,0.5600730776786804
7M,19500,Random,9,0.5727116465568542
7M,19500,Random,10,0.5804781913757324
7M,19500,Random,11,0.5713950991630554
7M,19500,Random,12,0.5669627785682678
7M,19500,Random,13,0.5726695656776428
7M,19500,Random,14,0.5737832188606262
7M,19500,Random,15,0.5731369853019714
7M,19500,Random,16,0.5694580078125
7M,19500,Random,17,0.577041745185852
7M,19500,Random,18,0.5858182311058044
7M,19500,Random,19,0.5886548757553101
7M,19500,Random,20,0.5792815089225769
7M,19500,Random,21,0.5749579071998596
7M,19500,Random,22,0.5735881328582764
7M,19500,Random,23,0.5832571983337402
7M,19500,Random,24,0.5707500576972961
7M,19500,Random,25,0.5635595321655273
7M,19500,Random,26,0.5757845640182495
7M,19500,Random,27,0.5721496939659119
7M,19500,Random,28,0.5793986320495605
7M,19500,Random,29,0.5727625489234924
7M,19500,Random,30,0.5807534456253052
7M,19500,Random,31,0.5716696977615356
7M,19500,Random,32,0.5801922678947449
7M,19500,Random,33,0.5798961520195007
7M,19500,Random,34,0.5815160274505615
7M,19500,Random,35,0.5783109068870544
7M,19500,Random,36,0.5782713294029236
7M,19500,Random,37,0.5726819634437561
7M,19500,Random,38,0.5745123028755188
7M,19500,Random,39,0.5819936990737915
7M,19500,Random,40,0.5702234506607056
7M,19500,Random,41,0.5739346742630005
7M,19500,Random,42,0.566948413848877
7M,19500,Random,43,0.5875654816627502
7M,19500,Random,44,0.5679999589920044
7M,19500,Stat,Mean,0.5334147214889526
7M,19500,Stat,Std,0.25195157527923584
7M,19500,Stat,Max,1.7084356546401978
7M,20000,Frequency,0,0.9973592162132263
7M,20000,Frequency,1,0.9724117517471313
7M,20000,Frequency,2,0.9575659036636353
7M,20000,Frequency,3,0.9316994547843933
7M,20000,Frequency,4,0.8970215916633606
7M,20000,Frequency,5,0.883061945438385
7M,20000,Frequency,6,0.8557586073875427
7M,20000,Frequency,7,0.8310671448707581
7M,20000,Frequency,8,0.806448757648468
7M,20000,Frequency,9,0.7812585830688477
7M,20000,Frequency,10,0.7599063515663147
7M,20000,Frequency,11,0.7438448071479797
7M,20000,Frequency,12,0.7185607552528381
7M,20000,Frequency,13,0.6998484134674072
7M,20000,Frequency,14,0.6722903847694397
7M,20000,Frequency,15,0.6676009893417358
7M,20000,Frequency,16,0.6507644057273865
7M,20000,Frequency,17,0.6318093538284302
7M,20000,Frequency,18,0.609738290309906
7M,20000,Frequency,19,0.603740930557251
7M,20000,Frequency,20,0.5868404507637024
7M,20000,Frequency,21,0.562415361404419
7M,20000,Frequency,22,0.5631148219108582
7M,20000,Frequency,23,0.5452513098716736
7M,20000,Frequency,24,0.5311383605003357
7M,20000,Frequency,25,0.5167160034179688
7M,20000,Frequency,26,0.5053126215934753
7M,20000,Frequency,27,0.4950902760028839
7M,20000,Frequency,28,0.4802972972393036
7M,20000,Frequency,29,0.46812644600868225
7M,20000,Frequency,30,0.4537511169910431
7M,20000,Frequency,31,0.43545711040496826
7M,20000,Frequency,32,0.4253045618534088
7M,20000,Frequency,33,0.40407970547676086
7M,20000,Frequency,34,0.3888647258281708
7M,20000,Frequency,35,0.36992472410202026
7M,20000,Frequency,36,0.3521762490272522
7M,20000,Frequency,37,0.3272184133529663
7M,20000,Frequency,38,0.3095339238643646
7M,20000,Frequency,39,0.28370749950408936
7M,20000,Frequency,40,0.2644868791103363
7M,20000,Frequency,41,0.25039908289909363
7M,20000,Frequency,42,0.23931017518043518
7M,20000,Frequency,43,0.2318282127380371
7M,20000,Frequency,44,0.23033004999160767
7M,20000,Random,0,0.5841444134712219
7M,20000,Random,1,0.5785343647003174
7M,20000,Random,2,0.573644757270813
7M,20000,Random,3,0.5972836017608643
7M,20000,Random,4,0.5617276430130005
7M,20000,Random,5,0.5771580934524536
7M,20000,Random,6,0.5880893468856812
7M,20000,Random,7,0.5814197659492493
7M,20000,Random,8,0.565825879573822
7M,20000,Random,9,0.5789968371391296
7M,20000,Random,10,0.5866131782531738
7M,20000,Random,11,0.5775045156478882
7M,20000,Random,12,0.5728833079338074
7M,20000,Random,13,0.5789551734924316
7M,20000,Random,14,0.579424262046814
7M,20000,Random,15,0.5787476897239685
7M,20000,Random,16,0.5754964351654053
7M,20000,Random,17,0.5833005309104919
7M,20000,Random,18,0.5923405289649963
7M,20000,Random,19,0.5950434803962708
7M,20000,Random,20,0.5854711532592773
7M,20000,Random,21,0.5810300707817078
7M,20000,Random,22,0.5794911980628967
7M,20000,Random,23,0.5895417928695679
7M,20000,Random,24,0.5764809250831604
7M,20000,Random,25,0.5696155428886414
7M,20000,Random,26,0.5819447040557861
7M,20000,Random,27,0.5784165263175964
7M,20000,Random,28,0.5854620337486267
7M,20000,Random,29,0.5786961913108826
7M,20000,Random,30,0.5869125127792358
7M,20000,Random,31,0.5776160955429077
7M,20000,Random,32,0.5863732695579529
7M,20000,Random,33,0.5856987237930298
7M,20000,Random,34,0.5876286625862122
7M,20000,Random,35,0.5842395424842834
7M,20000,Random,36,0.584544837474823
7M,20000,Random,37,0.5788329839706421
7M,20000,Random,38,0.5802608728408813
7M,20000,Random,39,0.5880166292190552
7M,20000,Random,40,0.5761474370956421
7M,20000,Random,41,0.5800226926803589
7M,20000,Random,42,0.5730236768722534
7M,20000,Random,43,0.5938872694969177
7M,20000,Random,44,0.5741578936576843
7M,20000,Stat,Mean,0.5387612581253052
7M,20000,Stat,Std,0.25569948554039
7M,20000,Stat,Max,1.740972638130188
7M,20500,Frequency,0,1.0078567266464233
7M,20500,Frequency,1,0.983457624912262
7M,20500,Frequency,2,0.9681647419929504
7M,20500,Frequency,3,0.9426131248474121
7M,20500,Frequency,4,0.9073923826217651
7M,20500,Frequency,5,0.8928342461585999
7M,20500,Frequency,6,0.8659918308258057
7M,20500,Frequency,7,0.8406267762184143
7M,20500,Frequency,8,0.8156430125236511
7M,20500,Frequency,9,0.7902559041976929
7M,20500,Frequency,10,0.7691274881362915
7M,20500,Frequency,11,0.7525795698165894
7M,20500,Frequency,12,0.7267960906028748
7M,20500,Frequency,13,0.7077763676643372
7M,20500,Frequency,14,0.680237352848053
7M,20500,Frequency,15,0.674881637096405
7M,20500,Frequency,16,0.6575969457626343
7M,20500,Frequency,17,0.6387087106704712
7M,20500,Frequency,18,0.616279661655426
7M,20500,Frequency,19,0.6102248430252075
7M,20500,Frequency,20,0.5929819345474243
7M,20500,Frequency,21,0.5685369372367859
7M,20500,Frequency,22,0.5696882009506226
7M,20500,Frequency,23,0.5509357452392578
7M,20500,Frequency,24,0.536709725856781
7M,20500,Frequency,25,0.5225521922111511
7M,20500,Frequency,26,0.5106896758079529
7M,20500,Frequency,27,0.5003983974456787
7M,20500,Frequency,28,0.48500362038612366
7M,20500,Frequency,29,0.4730723798274994
7M,20500,Frequency,30,0.4581652879714966
7M,20500,Frequency,31,0.43963441252708435
7M,20500,Frequency,32,0.4293728470802307
7M,20500,Frequency,33,0.4075464904308319
7M,20500,Frequency,34,0.3924716114997864
7M,20500,Frequency,35,0.3732028305530548
7M,20500,Frequency,36,0.3551952838897705
7M,20500,Frequency,37,0.32956141233444214
7M,20500,Frequency,38,0.31159135699272156
7M,20500,Frequency,39,0.2851959764957428
7M,20500,Frequency,40,0.2653990387916565
7M,20500,Frequency,41,0.25107061862945557
7M,20500,Frequency,42,0.23962220549583435
7M,20500,Frequency,43,0.23197947442531586
7M,20500,Frequency,44,0.23041221499443054
7M,20500,Random,0,0.5902532935142517
7M,20500,Random,1,0.5848039984703064
7M,20500,Random,2,0.579495906829834
7M,20500,Random,3,0.6039878129959106
7M,20500,Random,4,0.5672705769538879
7M,20500,Random,5,0.5832971334457397
7M,20500,Random,6,0.5938413739204407
7M,20500,Random,7,0.5876153707504272
7M,20500,Random,8,0.5716860890388489
7M,20500,Random,9,0.5850268006324768
7M,20500,Random,10,0.5925416946411133
7M,20500,Random,11,0.584067165851593
7M,20500,Random,12,0.5791330337524414
7M,20500,Random,13,0.5847098231315613
7M,20500,Random,14,0.5852413177490234
7M,20500,Random,15,0.5848162770271301
7M,20500,Random,16,0.5814201235771179
7M,20500,Random,17,0.5889397263526917
7M,20500,Random,18,0.5986876487731934
7M,20500,Random,19,0.601406455039978
7M,20500,Random,20,0.5914143323898315
7M,20500,Random,21,0.5869150757789612
7M,20500,Random,22,0.5856928825378418
7M,20500,Random,23,0.5954849720001221
7M,20500,Random,24,0.5829265713691711
7M,20500,Random,25,0.5751920342445374
7M,20500,Random,26,0.5882021188735962
7M,20500,Random,27,0.5844737887382507
7M,20500,Random,28,0.5914681553840637
7M,20500,Random,29,0.5841423869132996
7M,20500,Random,30,0.5932971239089966
7M,20500,Random,31,0.5834407210350037
7M,20500,Random,32,0.5928199291229248
7M,20500,Random,33,0.5918213725090027
7M,20500,Random,34,0.5937864184379578
7M,20500,Random,35,0.5902330279350281
7M,20500,Random,36,0.5908277034759521
7M,20500,Random,37,0.5847030282020569
7M,20500,Random,38,0.5860269665718079
7M,20500,Random,39,0.5940793752670288
7M,20500,Random,40,0.5824908018112183
7M,20500,Random,41,0.5861176252365112
7M,20500,Random,42,0.5789029598236084
7M,20500,Random,43,0.599787175655365
7M,20500,Random,44,0.5803514122962952
7M,20500,Stat,Mean,0.5440846681594849
7M,20500,Stat,Std,0.2594227194786072
7M,20500,Stat,Max,1.7758411169052124
7M,21000,Frequency,0,1.0180437564849854
7M,21000,Frequency,1,0.9935230612754822
7M,21000,Frequency,2,0.9782784581184387
7M,21000,Frequency,3,0.9532583951950073
7M,21000,Frequency,4,0.9178794622421265
7M,21000,Frequency,5,0.9027450084686279
7M,21000,Frequency,6,0.8763411045074463
7M,21000,Frequency,7,0.8503467440605164
7M,21000,Frequency,8,0.8246380686759949
7M,21000,Frequency,9,0.7996060848236084
7M,21000,Frequency,10,0.7776732444763184
7M,21000,Frequency,11,0.7609243392944336
7M,21000,Frequency,12,0.735251784324646
7M,21000,Frequency,13,0.7157315015792847
7M,21000,Frequency,14,0.687951922416687
7M,21000,Frequency,15,0.6818199753761292
7M,21000,Frequency,16,0.6647499203681946
7M,21000,Frequency,17,0.645734965801239
7M,21000,Frequency,18,0.6231937408447266
7M,21000,Frequency,19,0.6173674464225769
7M,21000,Frequency,20,0.599431574344635
7M,21000,Frequency,21,0.5742911100387573
7M,21000,Frequency,22,0.5755258798599243
7M,21000,Frequency,23,0.5567535161972046
7M,21000,Frequency,24,0.5422293543815613
7M,21000,Frequency,25,0.527679443359375
7M,21000,Frequency,26,0.5161260366439819
7M,21000,Frequency,27,0.5055640339851379
7M,21000,Frequency,28,0.4901255965232849
7M,21000,Frequency,29,0.47785890102386475
7M,21000,Frequency,30,0.4626339375972748
7M,21000,Frequency,31,0.4439123868942261
7M,21000,Frequency,32,0.433237761259079
7M,21000,Frequency,33,0.4110983908176422
7M,21000,Frequency,34,0.39596930146217346
7M,21000,Frequency,35,0.3761180341243744
7M,21000,Frequency,36,0.3579253554344177
7M,21000,Frequency,37,0.33217039704322815
7M,21000,Frequency,38,0.3135840892791748
7M,21000,Frequency,39,0.2866271138191223
7M,21000,Frequency,40,0.2664320170879364
7M,21000,Frequency,41,0.25185951590538025
7M,21000,Frequency,42,0.23993882536888123
7M,21000,Frequency,43,0.23207487165927887
7M,21000,Frequency,44,0.23045043647289276
7M,21000,Random,0,0.5966100096702576
7M,21000,Random,1,0.5907537937164307
7M,21000,Random,2,0.5855164527893066
7M,21000,Random,3,0.6098582744598389
7M,21000,Random,4,0.5730612277984619
7M,21000,Random,5,0.5893422961235046
7M,21000,Random,6,0.6000515222549438
7M,21000,Random,7,0.5936801433563232
7M,21000,Random,8,0.5775304436683655
7M,21000,Random,9,0.5913125276565552
7M,21000,Random,10,0.5983571410179138
7M,21000,Random,11,0.589952826499939
7M,21000,Random,12,0.5848727822303772
7M,21000,Random,13,0.5909180045127869
7M,21000,Random,14,0.5912272334098816
7M,21000,Random,15,0.5907059907913208
7M,21000,Random,16,0.5871015787124634
7M,21000,Random,17,0.5947051644325256
7M,21000,Random,18,0.6047213673591614
7M,21000,Random,19,0.6068319082260132
7M,21000,Random,20,0.5975497961044312
7M,21000,Random,21,0.5925681591033936
7M,21000,Random,22,0.5915406346321106
7M,21000,Random,23,0.6013596057891846
7M,21000,Random,24,0.589126467704773
7M,21000,Random,25,0.5809218287467957
7M,21000,Random,26,0.5940058827400208
7M,21000,Random,27,0.5905806422233582
7M,21000,Random,28,0.5976456999778748
7M,21000,Random,29,0.5900896787643433
7M,21000,Random,30,0.5998219847679138
7M,21000,Random,31,0.5893645286560059
7M,21000,Random,32,0.5987541079521179
7M,21000,Random,33,0.5980899930000305
7M,21000,Random,34,0.6001015901565552
7M,21000,Random,35,0.5960236191749573
7M,21000,Random,36,0.5970343351364136
7M,21000,Random,37,0.5904249548912048
7M,21000,Random,38,0.5921857953071594
7M,21000,Random,39,0.5998600721359253
7M,21000,Random,40,0.5883839130401611
7M,21000,Random,41,0.5922341346740723
7M,21000,Random,42,0.5849926471710205
7M,21000,Random,43,0.605941891670227
7M,21000,Random,44,0.5859284400939941
7M,21000,Stat,Mean,0.5493499636650085
7M,21000,Stat,Std,0.2630458176136017
7M,21000,Stat,Max,1.7987414598464966
7M,21500,Frequency,0,1.0284069776535034
7M,21500,Frequency,1,1.003678798675537
7M,21500,Frequency,2,0.9898360371589661
7M,21500,Frequency,3,0.9646245837211609
7M,21500,Frequency,4,0.929040789604187
7M,21500,Frequency,5,0.9127504229545593
7M,21500,Frequency,6,0.8865461945533752
7M,21500,Frequency,7,0.8603817224502563
7M,21500,Frequency,8,0.8337097764015198
7M,21500,Frequency,9,0.8088937401771545
7M,21500,Frequency,10,0.7861990928649902
7M,21500,Frequency,11,0.7695489525794983
7M,21500,Frequency,12,0.7433732748031616
7M,21500,Frequency,13,0.7240256667137146
7M,21500,Frequency,14,0.6956872940063477
7M,21500,Frequency,15,0.6898019909858704
7M,21500,Frequency,16,0.6721819043159485
7M,21500,Frequency,17,0.6533260941505432
7M,21500,Frequency,18,0.6300108432769775
7M,21500,Frequency,19,0.6243658065795898
7M,21500,Frequency,20,0.6061481237411499
7M,21500,Frequency,21,0.5805220007896423
7M,21500,Frequency,22,0.5822070240974426
7M,21500,Frequency,23,0.5626256465911865
7M,21500,Frequency,24,0.5480186343193054
7M,21500,Frequency,25,0.533483624458313
7M,21500,Frequency,26,0.5215717554092407
7M,21500,Frequency,27,0.5102738738059998
7M,21500,Frequency,28,0.4952933192253113
7M,21500,Frequency,29,0.4827212393283844
7M,21500,Frequency,30,0.4672498404979706
7M,21500,Frequency,31,0.4480941891670227
7M,21500,Frequency,32,0.43722766637802124
7M,21500,Frequency,33,0.41443926095962524
7M,21500,Frequency,34,0.39945822954177856
7M,21500,Frequency,35,0.3795258402824402
7M,21500,Frequency,36,0.36078065633773804
7M,21500,Frequency,37,0.33434417843818665
7M,21500,Frequency,38,0.31566062569618225
7M,21500,Frequency,39,0.28822579979896545
7M,21500,Frequency,40,0.267426997423172
7M,21500,Frequency,41,0.25240394473075867
7M,21500,Frequency,42,0.24032138288021088
7M,21500,Frequency,43,0.23218436539173126
7M,21500,Frequency,44,0.230499729514122
7M,21500,Random,0,0.6028395891189575
7M,21500,Random,1,0.5967456698417664
7M,21500,Random,2,0.5917090773582458
7M,21500,Random,3,0.6162136793136597
7M,21500,Random,4,0.5785627365112305
7M,21500,Random,5,0.5954206585884094
7M,21500,Random,6,0.6060109734535217
7M,21500,Random,7,0.6000882387161255
7M,21500,Random,8,0.583611249923706
7M,21500,Random,9,0.5974531769752502
7M,21500,Random,10,0.6046057343482971
7M,21500,Random,11,0.5961444973945618
7M,21500,Random,12,0.5909261703491211
7M,21500,Random,13,0.5973233580589294
